bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
GEF-146859,2006-06-13,GEF-Legacy GEF (MVC),GEF,Accessibility: Palette title has incorrect accessibility role when tested with JAWS,"The FlyoutPaletteComposite.TitleCanvas accessibility listener in provideAccSupport identifies the palette title as ACC.ROLE_SLIDER.

JAWS v7.0 will identify this role as a slider widget saying Palette left right slider 0%.  To increase or decrease use arrow keys.

ACC.ROLE_LABEL seems like a good replacement.",ahunter.eclipse,mark.siegel,fixed,1,resolved,4,2009-03-06,0,6,2009-03-06,997,normal,2
CDT-44338,2003-10-07,cdt-parser,CDT,Parser fails on Typedef with template id containing relational expression,"The parser will fail on the typedef in the following code:

template class A {
   void foo( bool b = T )
}

typedef A A_TRUE

Note that the following typedef works:
typedef A  A_TRUE

This was found while parsing Loki/MSVC/1300/MinMax.h",john.camelon,andrew.niefer,fixed,1,resolved,4,2004-04-07,0,4,2004-04-07,183,normal,2
PAPYRUS-348528,2011-06-07,Core,PAPYRUS,[SysML Block Definition Diagram] The navigation dialog does not open on double-click for some elements,"Cloned from: 348518: [Hyperlink] The dialog does not open on double-click for some elements
https://bugs.eclipse.org/bugs/show_bug.cgi?id=348518

Concerned elements are those inherited from other diagram (ex: Package in SysML BDD or Package Diagram).
Also concerns label child nodes in compartments.",mdt-papyrus-inbox,yann.tanguy,fixed,1,resolved,4,2011-08-04,0,3,2011-08-04,58,normal,2
MYLYN_DOCS-404315,2013-03-25,Wikitext,MYLYN_DOCS,[api][Textile] fix line break handling in Textile paragraphs,"Line break handling of @TextileDocumentBuilder@  is not consistent with @TextileLanguage@.

h2. Background

Prior to version 2.4 of Textile (php) newlines were not converted into line breaks.
From what I can see as of revision 3778 of Textile (php) newlines are converted to line breaks.  

Textile php can be found here http://textpattern.googlecode.com/svn/development/4.x 

The Mylyn WikiText implementation of Textile should evolve with Textile (php).",greensopinion,greensopinion,fixed,1,resolved,4,2013-04-05,0,4,2013-03-27,2,normal,2
PLATFORM-488127,2016-02-19,Releng,PLATFORM,update xml-maven-plugin and put under ,"The available versions has changed from 1.0 to 1.0.1. 

Does not seem to be any functional changes but thought we should be current. 

And that made me notice this was one that we do not yet have in pluginManagement section. I will define it (and version) there which means no one else has to specify the version.",david_williams,david_williams,fixed,1,resolved,4,2016-02-19,0,5,2016-02-19,0,normal,2
EQUINOX-255913,2008-11-19,p2,EQUINOX,[mirror]  Need ant tasks for mirroring and composite repositories,"We need ant tasks for invoking the mirroring applications.

There are two mirroring applications: metadata and artifact.  We may want to consider consolidating them into one application that does both.",dj.houghton,andrew.niefer,fixed,1,resolved,4,2009-01-19,0,12,2009-01-19,61,normal,2
COMMUNITY-386150,2012-07-27,Hudson sandbox,COMMUNITY,create mylyn-gerrit-template job on sandbox,"We would like to use the cascading job configuration feature of Hudson 2.2. To do that effectively with the Gerrit trigger plug-in we need a parent template job.

It would be great if we could could get a new job called mylyn-gerrit-template copying the mylyn-commons-gerrit job. Thanks!",ci.admin-inbox,steffen.pingel,fixed,1,resolved,4,2012-07-27,0,2,2012-07-27,0,trivial,1
ORION-461858,2015-03-10,JS Tools,ORION,[eslint] Update wording of assigning read-only var,"Currently the rule reads:

'{a}' is readonly.

but last I checked 'readonly' was not a word should be:

'{a}' is read-only.",curtis.windatt.public,Michael_Rennie,fixed,1,resolved,4,2015-05-08,0,2,2015-05-08,59,trivial,1
LINUX_TOOLS-343742,2011-04-25,LTTng,LINUX_TOOLS,[LTTng] Tabs and spaces mixed in source code,"Build Identifier: HEAD

Code is indented with a mix of tabs and spaces and it mess up git patched and indentation. Should spaces or tabs be the standard?

There is a file for project settings provided but it doesn't seems to define formating policy.

Reproducible: Always

Steps to Reproduce:
N/A",alexmonthy,francis.giraldeau,fixed,1,closed,6,2013-05-16,0,9,2013-05-16,752,trivial,1
Z_ARCHIVED-82645,2005-01-12,Hyades,Z_ARCHIVED,(Plat) Agent properties shows duplicates,"Right click on an agent -> properties -> next -> next. This page is for 
debugging purposes and shows the collection mode and RAC options sent for this 
agent. There are duplicates in the list of options should investigate why this 
is so.",ewchan,popescu,fixed,1,closed,6,2012-02-14,0,4,2005-02-02,21,trivial,1
BIRT-105311,2005-07-27,Data,BIRT,expected Ui to be UI in eclipse plugin details,"details:
expected Ui to be UI in eclipse plugin details

steps to reproduce:
1. Open eclipse plug in details
2. There is an item named BIRT Sample database Ui Plug-in

actual result:
Other item Ui always uppercase so suggest this Ui should be UI",htong,hwang,fixed,1,closed,6,2005-08-14,0,3,2005-08-11,15,trivial,1
EMFT.FACET-382249,2012-06-11,Main,EMFT.FACET,[Releng] We need to be able to build an 'eclipse package for a chosen platform,"We need to be able to build an 'eclipse package for a chosen platform

We need to have the following parent pom configuration:



	org.eclipse.tycho
	${tycho-version}
	target-platform-configuration
	
		consider
		true
		true
		
			
				win32
				x86
				win32
			
			
				win32
				x86_64
				win32
			
			
				linux
				x86
				gtk
			
			
				linux
				x86_64
				gtk
			
		
	
",gdupe,gdupe,fixed,1,closed,6,2013-05-23,0,2,2012-07-26,45,trivial,1
Z_ARCHIVED-117167,2005-11-18,TPTP,Z_ARCHIVED,new technology Agent Controller readme.txt file needs new CVS site noted,"The readme.txt for the new technology Agent Controller still refers to
/home/tptp on dev.eclipse.org rather than /cvsroot/tptp (line 290 of 498). When
/home is no longer available it will be more problematic.",vishnu.naikawadi,randy.d.smith,fixed,1,closed,6,2016-05-05,0,5,2006-02-13,87,trivial,1
PLATFORM-51644,2004-02-11,Text,PLATFORM,[typing] The word squigglies does not exist,"I200402102000

We can either use squiggles or squiggly lines",daniel_megert,daniel_megert,fixed,1,resolved,4,2004-02-13,0,2,2004-02-13,2,trivial,1
PLATFORM-509805,2017-01-01,UI,PLATFORM,[Forms] Typos in javadoc of ExpandableComposite,"There are some minor typos in the javadoc of org.eclipse.ui.forms.widgets.ExpandableComposite

acount=account
descrete=discrete
listner=listener",ralf.petter,ralf.petter,fixed,1,resolved,4,2017-01-12,0,4,2017-01-12,11,trivial,1
EMF-250920,2008-10-15,cdo.ui,EMF,[UI] CDOResourceItemProvider should extend from ResourceItemProvider,"Created attachment 115136
Patch v1

Hi

While trying to show the missing tabs from Ecore Sample Editor in CDOEditor I realized the parent tab wasn't properly working: It showed and endless recursive nested CDOResource. I figured out that when calling getParent in the ItemProvider CDOResource returned itself as its parent.

To be consistent CDOResourceItemProvider should extend from ResourceItemProvider.
I tried it out and everything seems to be working as before.

Another improvement:

The getText method was showing cdo://.

public String getText(Object object)
{
  CDOResource resource = (CDOResource)object
  return CDOProtocolConstants.PROTOCOL_NAME + : + resource.getPath()
}

Do you think we should show it's full URI? (cdo:///).

public String getText(Object object)
{
  CDOResource resource = (CDOResource)object
  return resource.getURI().toString()
}",vroldanbet,vroldanbet,fixed,1,closed,6,2010-06-29,0,15,2008-12-06,52,trivial,1
BIRT-228341,2008-04-23,Report Viewer,BIRT,Thai3.4:Locale list is not sort correctly.,"Build ID: I20080330-1350

Steps To Reproduce:
1.Open menu Window->Preferences->Report Design->Preview
2.Click combo box under Choose your locale:
3.The drop down listing is sort according to ASCII order.


More information:
The Unicode's UCA is preferred.",ywang,natta,fixed,1,resolved,4,2008-04-27,0,5,2008-04-24,1,trivial,1
JDT-48994,2003-12-17,UI,JDT,Compiler > Javadoc pref page has no mnemonics [build path],"I200312162000

summary says it all",martinae,daniel_megert,fixed,1,resolved,4,2003-12-19,0,2,2003-12-19,2,trivial,1
PDE-195525,2007-07-05,UI,PDE,[Manifest][Editors] Choice extension elements are not sorted properly in context menu,"Build ID: I20070625-1500

When extending an extension point that uses a 'choice' type the 'New' context menu displays the list of elements in random order.

Steps To Reproduce:
1. Add the attached plug-in to the eclipse target platform
2. Create a new plug-in project 
3. Open the Extension tab in the Plug-in Manifest editor
4. Add extension point 'test.extensionsorder'
5. From the context menu select 'New'

-> Elements are not sorted. I'd expect them sorted like they are listed in the schema file (or by name). Did work fine with eclipse 3.2.

Best 


More information:",mike.pawlowski,fusselxx,fixed,1,resolved,4,2007-08-27,0,5,2007-07-09,4,trivial,1
ORION-396973,2012-12-20,Client,ORION,TextMate-to-Orion tool broken link in  Get Plugins page,The title says it all...,mamacdon,davidleonigit-eclipse,fixed,1,resolved,4,2013-01-29,0,3,2012-12-22,2,trivial,1
TCF-405548,2013-04-12,Target,TCF,Pathes is no proper English word,"The Path Map and Source tabs of the target configuration editor got renamed to Object Pathes and Source Pathes.
In proper English This should read Object Paths and Source Paths.
It is also a little confusing that the page headers still show the original names (Path Map and Source).",tcf.tm-inbox,aleherb+eclipse,fixed,1,resolved,4,2013-06-05,0,2,2013-04-12,0,trivial,1
PAPYRUS-519548,2017-07-12,SysML,PAPYRUS,[SysML 1.4] Missing icon in Architecture,Reuse uml icon for SysML ArchitectureDomain,benoit.maggi,benoit.maggi,fixed,1,closed,6,2017-07-12,0,3,2017-07-12,0,trivial,1
MYLYN-161831,2006-10-21,Tasks,MYLYN,tasks with a long description like this one are not properly shown in the task editor. at least not in the local tasks editor. this is a long description of a task description cut-off . Just about long enough to show,Line break in the title field above the task info seems to be arbitrarily. Or rather it seems as if the last line is not shown and there seems to be a line break before it is really necessary. Could use the whole length of th escreen. At the same time a long decription causes no line break in the task info description field which means that scrolling is used. See attached screenshot. Editor width is as wide as lenght of description which causes trouble when writing notes as you cannot see what you write because there is not line break. And auto scrolling does not work either. Scrolling does not follow focus of text input.,robert.elves,raphael.t.ackermann,fixed,1,resolved,4,2006-12-08,0,6,2006-12-08,48,trivial,1
BUILDSHIP-500647,2016-09-01,General,BUILDSHIP,Gradle Tasks view: Use title capitalization for tooltips,"I'm currently testing the Eclipse IDE for Java Devleopers Neon.1 RC3 package with Buildshop 1.0.18.

It would be great if Buildshop could follow the Eclipse UI Guidelines [1] some more for example by using title capitalization for its tooltips (see screenshot).

Also it's customary to drop superfluous articles. Hence

  Link with Exlorer Views

rather than

  Link with the explorer views

in analogy to the Package Explorer's

  Link with Editor

(I'm sure there are other UI Guideline violations so feel free to open an umbrella bug for this. -)

[1] ",buildship-inbox,sewe,fixed,1,closed,6,2017-01-11,0,3,2016-11-15,75,trivial,1
PLATFORM-115600,2005-11-09,UI,PLATFORM,[CommonNav] Navigator fills .log with missing NLS messages,"!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.312
!MESSAGE NLS missing message: Link_With_Editor_Job_ in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.312
!MESSAGE NLS missing message: NavigatorContentService_0 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.322
!MESSAGE NLS missing message: NavigatorContentService_1 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.322
!MESSAGE NLS missing message: CommonViewer_0 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.322
!MESSAGE NLS missing message: CommonViewer_1 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.322
!MESSAGE NLS missing message: NavigatorContentServiceContentProvider_0 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.322
!MESSAGE NLS missing message: NavigatorContentServiceContentProvider_1 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.332
!MESSAGE NLS missing message: NavigatorContentServiceContentProvider_2 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.332
!MESSAGE NLS missing message: NavigatorContentServiceContentProvider_3 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.332
!MESSAGE NLS missing message: NavigatorActionService_0 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.332
!MESSAGE NLS missing message: NavigatorActionService_1 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.342
!MESSAGE NLS missing message: NavigatorActionService_2 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.342
!MESSAGE NLS missing message: NavigatorActionService_3 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.342
!MESSAGE NLS missing message: NavigatorActionService_4 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.342
!MESSAGE NLS missing message: NavigatorActionService_5 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.352
!MESSAGE NLS missing message: NavigatorActionService_6 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.352
!MESSAGE NLS missing message: TreeViewerElementCollector_0 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.352
!MESSAGE NLS missing message: TreeViewerElementCollector_1 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.362
!MESSAGE NLS missing message: NavigatorViewerDescriptor_0 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.362
!MESSAGE NLS missing message: NavigatorViewerDescriptor_1 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.362
!MESSAGE NLS missing message: NavigatorViewerDescriptor_2 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.372
!MESSAGE NLS missing message: NavigatorViewerDescriptor_3 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.372
!MESSAGE NLS missing message: NavigatorContentExtension_0 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.372
!MESSAGE NLS missing message: NavigatorContentExtension_1 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.382
!MESSAGE NLS missing message: NavigatorContentExtension_2 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.382
!MESSAGE NLS missing message: NavigatorContentExtension_3 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.392
!MESSAGE NLS missing message: StructuredViewerManager_0 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.402
!MESSAGE NLS missing message: ExtensionFilterViewerRegistry_0 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.402
!MESSAGE NLS missing message: ExtensionFilterViewerRegistry_1 in:
org.eclipse.ui.navigator.internal.navigator_messages.properties

!ENTRY org.eclipse.osgi 2 1 2005-11-08 15:20:11.402
!MESSAGE NLS missing message: PendingUpdateAdapter_PendingLabel in:
org.eclipse.ui.navigator.internal.navigator_messages.properties",mdelder,daniel_megert,fixed,1,resolved,4,2005-11-13,0,3,2005-11-13,4,trivial,1
PLATFORM-506585,2016-10-26,SWT,PLATFORM,[Snippets] Refactor registered listeneres to use lambda expressions,Following #441116 some eventlisteners in the snippets where not yet refactored to use lamba expressions.,christian.mohr,christian.mohr,fixed,1,resolved,4,2016-11-17,0,5,2016-11-17,22,trivial,1
AJDT-163326,2006-11-03,UI,AJDT,[model] Showing only first method advised if few in the line.,"With  from AJDT Tools for Eclipse:

Adding:

public aspect A {
	pointcut getter(): 
		target(Point) &&
		call(public * get*(..))
	
	after(): getter() {
		System.out.println(Get)
	}
}

Then in:

   public String toString(){
      return ( + getX() +   + getY() + )[ 
      	+ getTheta() +  :  + getRho() + ]
   }

Only getX() and getTheta() would be detected as advised as first methods in lines.",andrew.eisenberg,Pawel.Badenski,fixed,1,resolved,4,2008-06-27,0,3,2008-06-27,602,trivial,1
CDT-82889,2005-01-14,cdt-other,CDT,[RPM] Build configuration should be platform independent,"Currently we define the build configuration as linuxgtkx86 but Eclipse-RPM
shouldn't be restricted to only this configuration.  I'll make the change in
rpm.releng.",CDT-Contrib-Inbox,jeremy,fixed,1,resolved,4,2008-12-23,0,2,2005-01-14,0,trivial,1
Z_ARCHIVED-191938,2007-06-11,OHF,Z_ARCHIVED,invalid path is allowed on 'H3ET properties' page,"When I changed a path to unacceptable format like \\//*>< 
I did not get any error message.",bolah,ibenedek,fixed,1,resolved,4,2012-01-05,0,7,2007-10-19,130,trivial,1
HUDSON-360449,2011-10-10,CVS,HUDSON,Remove the term Hack from CVSSCM.java constructor comment,Just to tidy up the code as per CQ-5468,duncan.r.mills,duncan.r.mills,fixed,1,resolved,4,2011-10-10,0,3,2011-10-10,0,trivial,1
CDT-442583,2014-08-26,cdt-other,CDT,[visualizer] visualizer.examples warning: resources/ not referenced in build.properties src list,The visualizer.examples plugin reports a benign warning due to the resources/ folder not being included in the build.properties src list.,WilliamRSwanson,WilliamRSwanson,fixed,1,resolved,4,2014-08-26,0,4,2014-08-26,0,trivial,1
MYLYN_TASKS-348335,2011-06-05,Bugzilla,MYLYN_TASKS,reduce the number of warnings in the Bugzilla plugins,"Actual we have:

1     API Problem
17   Java Problems
1     Plug-in Problem

and
34   Java Tasks

I hope that I can find a fix for all the Problems",eclipse,eclipse,fixed,1,resolved,4,2011-06-05,0,5,2011-06-05,0,trivial,1
Z_ARCHIVED-57927,2004-04-08,Hyades,Z_ARCHIVED,Delete vs Remove term inconsistent in datapool editor,"From current Eclipse UI Guidelines the terms for Add/Insert/Remove/Delete is 
inconsistent with the datapool editor.
The datapool editor uses the terms:
Delete (Equivalence Class/Variable/Record) where the UI guidelines would 
suggest using Remove since it is a object within the datapool resource.


Eclipse Guideline included below:
For consistency any command which has a similar behavior to existing commands 
in the workbench should adopt the same terminology. 

When creating a resource the term New should be used in an command or 
wizard.  For instance New File New Project and New Java Class.  The 
term Delete should be used when deleting an existing resource. 

When creating an object inside a resource (e.g. a tag in an XML file a 
method or field in a Java class) the term Add should be used the user is 
adding something to an existing resource. 

Guideline 3.3 

Adopt the labeling terminology of the workbench for New Delete and Add 
commands.",psun,dkhodges,fixed,1,closed,6,2012-02-15,0,3,2004-04-12,4,trivial,1
EGIT-463676,2015-04-01,UI,EGIT,push to gerrit should sort branches case insensitive,"The quick assist in the push to gerrit dialog sorts the suggested branches case sensitive. This does not follow the general egit philosophy of sorting branches case insensitive.

I will try to create a fix for this one.",egit.ui-inbox,michael.keppler,fixed,1,resolved,4,2015-05-15,0,2,2015-05-15,44,trivial,1
PLATFORM-317980,2010-06-25,Team,PLATFORM,Fix for wrong usages of affect* and effect*,"Created attachment 172747
Fix

N20100620-2000

Here's a fix for wrong usages of affect* (usually a verb) and effect* (usually a noun). For further information see e.g.
http://www.merriam-webster.com/video/affectvseffect.htm and
http://www.wsu.edu/~brians/errors/affect.html

The patch also contains fixes for CVS and one in IResource.",tomasz.zarna,markus.kell.r,fixed,1,resolved,4,2010-06-28,0,3,2010-06-28,3,trivial,1
PLATFORM-310576,2010-04-27,Team,PLATFORM,Apply Patch in Synchronize view > Inaccessible Projects: Typo in message,"I20100426-0852

Apply Patch in Synchronize view > Inaccessible Projects

Suggested correction:
Select projects to open before applying the patch. Inaccessible projects will not appear in the Synchronize View.",pawel.pogorzelski1,markus.kell.r,fixed,1,resolved,4,2010-05-05,0,3,2010-05-05,8,trivial,1
JETTY-390256,2012-09-24,other,JETTY,Remove Jetty6 support,"Remove Jetty6 support from jetty-9.
Start with Jetty6Continuation class + dependencies.",joakim.erdfelt,joakim.erdfelt,fixed,1,closed,6,2012-09-24,0,2,2012-09-24,0,trivial,1
JDT-62827,2004-05-18,Text,JDT,[wording] Java Editor pref page: Hovers: Wording,"20040518

On the hover pref page I found the following sentences a bit irritating
- Description of the 'Combined Hover': Tries the hovers in the order listed below.
There's nothing below this text. Which order? I also would expect to change this
order.
- Enable annotation roll-over (on new editor)
  -> (on newly opened editors)",daniel_megert,martinae,fixed,1,resolved,4,2005-05-31,0,7,2005-05-31,378,trivial,1
EGIT-527068,2017-11-09,UI,EGIT,Properties dialog for tree nodes misses name,"Created attachment 271395
screenshot

Select any node below a git repository node in the git repositories view and hit Ctrl-Enter to show the property dialog. There are no properties available but the dialog misses the name of the node.

I'll provide a patch.",egit.ui-inbox,michael.keppler,fixed,1,resolved,4,2017-12-05,0,6,2017-12-05,26,trivial,1
WTP_COMMON_TOOLS-156595,2006-09-07,wst.validation,WTP_COMMON_TOOLS,[validation] project properties: more consistent UI usability for overrides of global settings,"The project specific settings of WTP which may override global settings are quite inconsistent across WTP.

Here are the differences:

Core Eclipse:
-Java Code Style: 
Enable project specific settings. unchecked by default. All project specific options are disabled.
-Java Compiler:
Enable project specific settings. checked by default.
-Task Tags:
Enable project specific settings. unchecked by default. All project specific options are disabled.

WTP:
-Validation:
Override validation preferences unchecked by default. All project specific options are disabled.
-XDoclet:
Use global xdoclet preferences unchecked by default BUT all project specific options are enabled (settings are not applied may even be a trapdoor).

Core Eclipse has a consistent UI design but the WTP specific settings have different labels and even different usability (in one case).",wmmark,wolfgang.knauf,fixed,1,closed,6,2010-06-16,0,11,2009-10-08,1127,trivial,1
TCF-361322,2011-10-18,Target,TCF,[TCF][File system] Minor improvements to the properties dialog of a file.,"Build Identifier: 

1. Field labels should be left aligned. Refer to the properties of a resource in the project explorer.
2. Provide more specific content types in the file type field. Refer to that in the project explorer.

Reproducible: Always",tcf.tm-inbox,william.chen,fixed,1,resolved,4,2013-06-05,0,6,2011-10-25,7,trivial,1
PLATFORM-271343,2009-04-06,Compare,PLATFORM,Methods for StructureViewerAliases in CompareUI should be tagged with @noreference,addStructureViewerAlias and removeStructureViewerAlias are for internal use only as stated in the javadoc.,tomasz.zarna,tomasz.zarna,fixed,1,resolved,4,2009-04-15,0,5,2009-04-08,2,trivial,1
BIRT-234699,2008-05-29,Report Designer,BIRT,TVT34:TCT632: PLK: text layout in Export Data dialog window," Moravia IT at 2008.05.29.13.26.57 
OS: Linux
Build date: 0528
Component/Function name: BIRT
Blocking: NO
Tester Name: Kamil Ignacak

Steps to recreate the problem:
1) Preview a report by selecting Run->Run Report->In Web Browser and click Export Data icon.

Problem description:
One label at the bottom of Export Data window is too long to be displayed in one line and it is wrapped. The problem is that second line starts in wrong place. Could you please put second string in some container?

Attaching screenshot for reference.

Kamil Ignacak

 Cam-Thu Le at 2008.05.29.13.41.53 
This article was reassigned from Category:''TVT/TestingInbox''.",yuejie.chen,cdeadmin,fixed,1,resolved,4,2008-07-01,0,5,2008-07-01,33,trivial,1
WTP_SOURCE_EDITING-444871,2014-09-23,wst.html,WTP_SOURCE_EDITING,[Validation - HTML5] The (type) attribute of the (ol) element is no longer obsolete,"The HTML5 validator is flagging the type attribute of the  element as obsolete but at some point the WHATWG group decided that the type attribute for 's isn't just a display matter as it has syntaxical importance to the document. To quote them The type attribute can be used to specify the kind of marker to use in the list in the cases where that matters (e.g. because items are to be referenced by their number/letter)

https://developers.whatwg.org/grouping-content.html#the-ol-element",alina,jason.faust,fixed,1,resolved,4,2019-05-29,0,8,2019-05-29,1709,trivial,1
JDT-156575,2006-09-07,UI,JDT,[Navigator] Ctrl+A causes Close Projects to be hidden,With at least 2 open projects in you workspace click in the Package Explorer and hit Ctrl+A to select all projects. Most of the time Close Project is shown. Under the circumstance that *no* project is selected before pressing Ctrl+A causes the Close Project to be hidden.,martinae,benjamin.muskalla,fixed,1,resolved,4,2007-04-30,0,4,2007-04-30,235,trivial,1
JDT-397584,2013-01-07,Debug,JDT,Select imports dialog is ugly,"Version: 4.3.0
Build id: I20130101-0800

While testing the scrap book editor I noticed the Select Imports.. dialog is not nice to look at - its missing a message and the alignment is all off.",Michael_Rennie,Michael_Rennie,fixed,1,resolved,4,2013-01-07,0,3,2013-01-07,0,trivial,1
SCOUT-430861,2014-03-21,Scout,SCOUT,[javadoc] Typo in AbstractFormField,"Search for affects only the filed itself

Replace filed => field",karsten.thoms,karsten.thoms,fixed,1,closed,6,2014-07-01,0,3,2014-03-25,4,trivial,1
EGIT-337744,2011-02-21,UI,EGIT,Cherry-pick in menu would be better as Cherry Pick,"In the history view right-clicking gives a menu with a list of options. One of these is 'Cherry-pick'. This seems to be inconsistent as almost all other menu items have spaces instead of hyphens in them.

It would be better if this was 'Cherry Pick' instead of 'Cherry-pick'.

minidiff (tm):

org.eclipse.egit.ui/src/org/eclipse/egit/ui/uitext.properties
- GitHistoryPage_cherryPickMenuItem=C&herry-pick	
+ GitHistoryPage_cherryPickMenuItem=C&herry Pick",stefan.lay,alex.blewitt,fixed,1,resolved,4,2011-10-31,0,5,2011-03-07,14,trivial,1
JDT-37350,2003-05-07,Text,JDT,Bad wording:  location must be described a variable path,"Bad wording.

Debug a project and jump into a class for which no source is attached.  Click
attach source button.  Type a valid path into textbox.  This message is displayed.",jdt-text-inbox,ladyslipper98201,fixed,1,resolved,4,2003-09-16,0,3,2003-09-16,132,trivial,1
BIRT-83104,2005-01-18,Report,BIRT,Patch to add files to cvsignore,"Attached patch adds the bin directory and lib/commons-codec-1.3.jar 
to .cvsignore files so that cvs synchronization does not report these files as 
needing check-in.",Birt-Data-inbox,thierry.lach,fixed,1,resolved,4,2005-12-21,0,5,2005-01-25,7,trivial,1
BIRT-113939,2005-10-27,Report Designer,BIRT,A more meaningful name is expected for cascading parameter group tilte,"description:
A more meaningful name is expected for cascading parameter group tilte

steps to reproduce:
1.new a cascading parameter
2.double click on it to bring out edit dailog
3.see the dialog title

actual result:
ParameterNodeProvider.dial.title.editcascading shows up as dialog title

expected result:
A more meaningful name is expected for cascading parameter group tilte",ywang,hwang,fixed,1,closed,6,2005-12-14,0,4,2005-11-01,5,trivial,1
JDT-216116,2008-01-22,Text,JDT,[breadcrumb] No tooltip for 'External Plug-in Libraries' project,"HEAD

The breadcrumbs bar does not show a tooltip for the 'External Plug-in Libraries' project (e.g. add the org.eclipse.equinox.registry plug-in to Java Search and open type IExtension).",benno.baumgartner,markus.kell.r,fixed,1,resolved,4,2008-01-23,0,4,2008-01-23,1,trivial,1
PAPYRUS-452217,2014-11-19,Diagram,PAPYRUS,[All Diagrams] display as a subject should not be present on all diagrams,The contectual menu presents in all diagram the following entry: display as a subject. This should be present only on use case diagrams.,tischenko,rschnekenburger,fixed,1,resolved,4,2014-12-08,0,3,2014-12-08,19,trivial,1
RAP-261346,2009-01-16,RWT,RAP,[Theming] themes documentation is outdated,"The extension point org.eclipse.rap.ui.themes has not been updated yet regarding the new css theme capabilites.
It has still some references to the old .properties format.",rap-inbox,benjamin.muskalla,fixed,1,resolved,4,2009-06-15,0,3,2009-06-15,150,trivial,1
