bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
CORE-504947,2009-07-17,XSLT,CORE,Some Virus Scans report Trojan horse in 485217.xsl,"I've had a lot of trouble with hg clone in trying to get mozilla-1.9.1 mozilla-central code checked out.  Norton and Symantec antivirus products claim 485217.xsl is a Trojan horse.

I don't necessarily agree with that assessment nor do I agree this is Mozilla's bug.  I'm filing it anyway as UNCO for tracking.  Please feel free to reassign investigate fix or mark INVALID as you see fit.",bugspam.Callek,ajvincent,invalid,1,resolved,4,2010-06-23,0,16,2010-05-06,293,normal,2
FIREFOX_BUILD_SYSTEM-466050,2008-11-20,General,FIREFOX_BUILD_SYSTEM,unwrap_full_update.sh should be marked as requiring /bin/bash,"Created attachment 349286
patch

I just tried using unwrap_full_update.sh for the first time in a while and it didn't work anymore because my /bin/sh is now dash rather than bash.

Since unwrap_full_update.sh depends on bash-isms it should begin with #!/bin/bash rather than #!/bin/sh .",dbaron,dbaron,invalid,1,resolved,4,2018-03-02,0,2,2008-12-04,14,normal,2
CORE-487245,2009-04-07,Widget: Win32,CORE,Cleanup and better organize code in widget/src/windows/nsWindow,"General goal: clean up and simplify code for debugging and improve commenting

- split off static functions into utility library
- split off platform specific code into separate files
- split off debug code into separate file
- split off closely related chunks of code into separate files",jmathies,jmathies,invalid,1,resolved,4,2010-01-18,0,15,2009-07-16,100,normal,2
TOOLKIT-274625,2004-12-14,Find Toolbar,TOOLKIT,Random crashes when using fayt/find FF10 FFTrunk [@ nsTypeAheadFind::Find],"For a couple of days trunk builds have been crashing frequently while using FAYT
or Find. In most cases both FAYT and classic Find stop working right before the
segfault. Fresh profile didn't help.

Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8a6) Gecko/20041214
Firefox/1.0+

Talkback: TB2545754E TB2545647W",mikeclackler,markus.langstrom,invalid,1,resolved,4,2011-08-05,7,43,2005-04-11,118,critical,5
MOZILLA.ORG-213297,2003-07-21,Repository Account Requests,MOZILLA.ORG,Give mostafah@oeone.com permission to update calendar website,"Mostafa Hosseini the new calendar project lead needs to be given cvs
permission to check in to the mozilla-org repository.",mozillamarcia.knous,mikeypotter,invalid,1,resolved,4,2003-07-25,0,5,2003-07-25,4,normal,2
CORE-384105,2007-06-11,Layout,CORE,Crash [@ PresShell::AttributeChanged] with menuitem sizetopopup=always position: absolute and tree stuff,"Created attachment 268038
testcase

See testcase which crashes Mozilla within 100ms.
It also crashes branch builds so marking security sensitive for now.
I guess bug 279703 might fix things here.

Talkback ID: TB33045810E
0x01eb9089
PresShell::AttributeChanged  [mozilla/layout/base/nspresshell.cpp line 4408]
nsNodeUtils::AttributeChanged  [mozilla/content/base/src/nsnodeutils.cpp line 100]
nsXULElement::UnsetAttr  [mozilla/content/xul/content/src/nsxulelement.cpp line 1316]
nsXULElement::GetAttrInfo  [mozilla/content/xul/content/src/nsxulelement.cpp line 2108]
0x02dc3aa0
0x02c44be8
PresShell::AddRef  [mozilla/layout/base/nspresshell.cpp line 1394]
0x08244c8b",bugs,martijn.martijn,invalid,1,resolved,4,2011-06-13,0,20,2007-07-04,23,critical,5
CORE-320851,2005-12-19,Networking: HTTP,CORE,http authentication (401) prompt no longer displays scheme,"In news://news.mozilla.org:119/cBDmf.30117$dO2.2607@newssvr29.news.prodigy.net
Jack  wrote:

> When I got the popup window due to 401 in 1.0.x it used to indicate whether 
> it was http versus https.  1.5 does not seem to indicate this as 1.0.x did.

> This is a problem because one can't tell whether redirection occured or not 
> and so one can't be sure that one is sending the user name and password over 
> a secure channel.

> Is there a settings to enable display of the protocol (http v. https) as well?

I think this is a legitimate concern.  If there is no way to determine http/https I think that is a security regression.",gavin.sharp,nelson,invalid,1,resolved,4,2006-03-12,0,16,2006-01-10,22,normal,2
CORE-391209,2007-08-07,DOM: Core & HTML,CORE,cycle collector crash with python objects,"User-Agent:       Mozilla/5.0 (compatible Konqueror/3.5) KHTML/3.5.5 (like Gecko)
Build Identifier: xulrunner 1.9a8pre (CVS trunk)

I am getting a segmentation fault when I add the 'script-type=application/x-python' attribute to a XUL window AND add an event handler to any child node of the window.

Reproducible: Always

Steps to Reproduce:
1. build xulrunner with python enabled (I'll attach my .mozconfig file)
2. cd $MOZ_OBJDIR/dist/xpi-stage/pyxultest
3. run 'LD_LIBRARY_PATH=../../bin ../../bin/xulrunner-bin application.ini'
4. Wait ~15 seconds after the program started
Actual Results:  
A segmentation fault. I'll attach the output of a gdb session.
It fails here: (js/src/jsgc.c:1436)
1422| JS_PUBLIC_API(void)
1423│ JS_TraceChildren(JSTracer *trc void *thing uint32 kind)
1424│ {
1425│     JSObject *obj
1426│     size_t nslots i
1427│     jsval v
1428│     JSString *str
1429│
1430│     switch (kind) {
1431│       case JSTRACE_OBJECT:
1432│         /* If obj has no map it must be a newborn. */
1433│         obj = (JSObject *) thing
1434│         if (!obj->map)
1435│             break
1436├>        if (obj->map->ops->trace) {
1437│             obj->map->ops->trace(trc obj)
1438│         } else {
1439│             nslots = STOBJ_NSLOTS(obj)


Expected Results:  
no crash

I am using Python 2.5 and gcc 4.1.2 on Gentoo Linux with KDE 3.5.5

If I don't cd to dist/xpi-stage/pyxultest but to dist/bin and run
'LD_LIBRARY_PATH=. xulrunner-bin ../xpi-stage/pyxultest/application.ini'
instead then the problem is not always reproducible.",peterv,knowikow,invalid,1,resolved,4,2019-03-13,0,11,2008-02-28,205,critical,5
CORE-289191,2005-04-05,Selection,CORE,Selecting text with a light color on a light background results in a white background-color for ::selection,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8b2) Gecko/20050405 Firefox/1.0+
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8b2) Gecko/20050405 Firefox/1.0+

When selecting a piece of text with a light color (specified in the CSS)on a
light background. The selection color is white.

Reproducible: Always

Steps to Reproduce:
1.Select a piece of light coloured text on a light background


Actual Results:  
You see a darkblue on white selection

Expected Results:  
You should see a white on darkblue selection",masayuki,uruviel,invalid,1,resolved,4,2006-03-12,2,9,2005-04-18,13,major,4
CORE-471227,2008-12-26,DOM: Core & HTML,CORE,test_Prototype.html intermittently fails,"For example:
{
http://tinderbox.mozilla.org/showlog.cgi?log=Firefox3.1/1230338221.1230341196.28431.gz
OS X 10.5.2 mozilla-1.9.1 unit test on 2008/12/26 16:37:01

*** 31172 ERROR TEST-UNEXPECTED-FAIL | /tests/dom/tests/mochitest/ajax/prototype/test_Prototype.html | testSynchronousRequest - 2 assertions 1 failures 1 errors
*** 31173 ERROR TEST-UNEXPECTED-FAIL | /tests/dom/tests/mochitest/ajax/prototype/test_Prototype.html | testAsynchronousRequest - 1 assertions 0 failures 1 errors
*** 31174 ERROR TEST-UNEXPECTED-FAIL | /tests/dom/tests/mochitest/ajax/prototype/test_Prototype.html | testUpdater - 3 assertions 2 failures 0 errors
*** 31175 ERROR TEST-UNEXPECTED-FAIL | /tests/dom/tests/mochitest/ajax/prototype/test_Prototype.html | testResponders - 7 assertions 3 failures 0 errors
*** 31176 ERROR TEST-UNEXPECTED-FAIL | /tests/dom/tests/mochitest/ajax/prototype/test_Prototype.html | testEvalResponseShouldBeCalledBeforeOnComplete - 1 assertions 2 failures 1 errors
}",dcamp,bugzillamozillaorg_serge_20140323,invalid,1,resolved,4,2019-03-13,0,41,2009-03-04,68,normal,2
CORE-481057,2009-03-02,Audio/Video,CORE,Implement MEDIA_ERR_DECODE machinery,We need to implement the part of the spec that covers the if the media data is corrupted case.  This was implemented (partially?) as part of another patch but this part never made it into the tree for reasons I can't remember now.,kinetik,kinetik,invalid,1,resolved,4,2009-10-22,0,11,2009-09-22,204,normal,2
CORE-503198,2009-07-08,JavaScript Engine,CORE,Restore ability to trace initprop/setprop with non-branded scope and function rhs,"Regressed by me in bug 502890. See example in bug 503191.

I'm pretty sure this is safe. Stop me if you think otherwise!",jorendorff,jorendorff,invalid,1,resolved,4,2009-10-15,0,8,2009-07-13,5,normal,2
CORE-373756,2007-03-13,Layout,CORE,[FIX]crash at [@ nsCSSFrameConstructor::ConstructFrame] with Web Developer Toolbar and custom XPI,"TB30191020M TB30190957Y TB30190939W TB30186402G

Seems to be related to the Web Developer Toolbar. If I disable that Firefox
starts fine
Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.9a3pre) Gecko/20070312
Minefield/3.0a3pre ID:2007031204 [cairo]",bzbarsky,bugzilla,invalid,1,resolved,4,2011-06-13,1,24,2007-05-30,78,critical,5
FIREFOX-340868,2006-06-08,Search,FIREFOX,Offer to re-add an autodiscovered engine if user removes it,"If you're viewing a page with an autodiscovered  OpenSearch engine that you've already added to your searchbox list you correctly won't be offered the chance to add it to that list (once bug 340122 is fixed).

However if you remove that engine from your list using the search engine manager you still won't be offered the chance to re-add it and the UI won't change to show that an autodiscovered engine is available until you reload the page.",pamg.bugs,pamg.bugs,invalid,1,resolved,4,2006-06-26,0,13,2006-06-26,18,minor,2
MOZILLA_LOCALIZATIONS-483223,2009-03-13,en-ZA / English (South Africa),MOZILLA_LOCALIZATIONS,[en-ZA] Firefox protocol handler setup for English (South Africa),"Protocol handlers are a new feature in Firefox 3.5 that allows links like mailto:nobody@mozilla.org to be handled by a webmail application.

In order to do that the site needs to support a special API described on http://developer.mozilla.org/en/docs/Web-based_protocol_handlers.

For en-US we're currently shipping with GMail and Yahoo! Mail for mailto: and 30boxes for webcal: urls and we're on a ongoing evangelism effort to add more. We're going to add support for irc links to mibbit.com soon. For English (South Africa) we'd like to do that too.

First the localization team and Stas (Stas Malolepszy) will look at the market for the language and come up with a good candidates. Dwayne we'll need your input on this the guidelines for making recommendations are on http://wiki.mozilla.org/Firefox_web_services_guidelines. Following that is a reach out by the evangelism team to try to get the vendor to support protocol handlers.

Once that happens Stas will take over in reviewing the actual implementation which will need to change the gecko.handlerService.* entries in en-ZA/browser/chrome/browser-region/region.properties. Please don't make changes to that file without getting a positive review by Stas or somebody else appointed by Stas/Sethb on a patch for that change upfront.",dwayne,stas,invalid,1,resolved,4,2012-07-18,0,24,2012-07-18,1223,normal,2
THUNDERBIRD-516863,2009-09-15,Build Config,THUNDERBIRD,Need to package nssdbm3.chk on 1.9.1 too now,"Created attachment 400935
Fix

Bug 504080 brought 1.9.1 to NSS 3.12.4 so we need to take the ifdefs off packaging nssdbm3.chk and stop removing it for m-c -> 1.9.1 downgrades.",philringnalda,philringnalda,invalid,1,resolved,4,2009-09-16,0,4,2009-09-16,1,normal,2
TECH_EVANGELISM_GRAVEYARD-83957,2001-06-04,English US,TECH_EVANGELISM_GRAVEYARD,moremagic.com - Popup-menus do not work,"Pop-up menus using div and javascript do not work here as they should and works 
in NS and IE.

So before i could trust your browser this should be working with no problem.",english-us,enthrone,invalid,1,resolved,4,2015-04-19,0,8,2005-02-28,1365,normal,2
OTHER_APPLICATIONS-372874,2007-03-06,ChatZilla,OTHER_APPLICATIONS,Clicking on URL with a @ in it opens MailNews Compose (or default mail handler?),"To reproduce:
1. Fetch a CZ trunk build
2. Send the URL http://www.google.com/groups?selm=mailman.1.1173201459.31338.dev-planning@lists.mozilla.org as message to a channel
3. Click on that URL

Results:
In SeaMonkey a MailNews Compose window opens and http://www.google.com/groups is inserted as To: address.",gijskruitbosch+bugs,bugzilla,invalid,1,resolved,4,2007-03-10,0,4,2007-03-10,4,normal,2
CORE-307492,2005-09-08,Networking,CORE,64-bit unsafe cast in TestIOThreads.cpp,"There is a 64-bit unsafe cast from void* -> int in TestIOThreads.cpp causing my
build to fail on x86_64 gcc 4.0.1",benjamin,benjamin,invalid,1,resolved,4,2005-09-14,0,7,2005-09-09,1,normal,2
BUGZILLA.MOZILLA.ORG-351040,2006-09-01,Administration,BUGZILLA.MOZILLA.ORG,triage flags for l10n blockers on firefox2,"Need blockingfirefox2=?+- flags where Product = Mozilla Localizations  for identifing and triage blockers for international releases.  If this gets gets in the way or adds noise to core product triage queries we can use blockingfirefox2-l10n

If we could set this up today that would help out a lot.",mozillamarcia.knous,chofmann,invalid,1,resolved,4,2011-06-26,0,4,2006-09-05,4,normal,2
SEAMONKEY-24181,2000-01-17,Build Config,SEAMONKEY,Old folders in builds no longer needed,"Both the /throbber/ and the /toolbar/ folders in the res:// dir are old and
moldy.  While viewer still uses the /throbber/ folder it has its own throbber
already and makes having another one pointless.  The /toolbar/ folder held
images for early versions of apprunner's chrome which is now housed in
/chrome/.",leaf,kerz,invalid,1,resolved,4,2004-11-22,0,12,2003-01-16,1095,minor,2
BUGZILLA-305498,2005-08-22,Email Notifications,BUGZILLA,UTF-8 e-mail encoding is not working,"When the UTF-8 option is enabled and the text of the e-mail contains 8bit 
caracters the e-mail is not corectly formated and the non ascii catacters are 
displayed as =XX whwre XX is an hex number.

this is a litle sample:

dans le reports fournisseurs coordonn=C3=A9es d=C3=A9taill=C3=A9es de l'= 
agent : les 
commentaires ne s'affichent pas sur le document d'impression.",cedric.caron,cedric.caron,invalid,1,resolved,4,2007-11-29,1,8,2005-08-25,3,normal,2
FIREFOX-398807,2007-10-05,Session Restore,FIREFOX,session restore accounts for 2-3% of talos pageload (make it faster),"We disabled session restore on the trunk for a bit and watched the perf boxes.

This means whatever session store is doing is really slow since its timeout doesn't fire for every page. The page that happens to load with the session store activity probably gets a much larger regression.",nobody,sayrer,invalid,1,resolved,4,2014-03-25,5,79,2014-03-25,2363,normal,2
CORE-138602,2002-04-19,Layout,CORE,doesn't show layer,"From Bugzilla Helper:
User-Agent: Mozilla/5.0 (Macintosh U PPC en-US rv:1.0rc1) Gecko/20020417
BuildID:    2002041711

This version of Mozilla doesn't show layers on this site http://zulieferer.bmw.de/.

It does work fine from Netscape 6.o thru 6.2.2 and Mozilla up to version 0.99+
but it doesn't work with this build of Mozilla.
However I got it working when using onmouseover event handler in a hotspot but
I don't understand why the change in code was neccesary.

Reproducible: Always
Steps to Reproduce:
1.alway the same. Every time I open the site: http://zulieferer.bmw.de/
2.every time I open the site: http://zulieferer.bmw.de/
3.every time I open the site: http://zulieferer.bmw.de/

Expected Results:  Show layer",attinasi,norbertscholz,invalid,1,resolved,4,2002-04-20,0,4,2002-04-20,1,normal,2
MOZILLA.ORG_GRAVEYARD-508491,2009-08-04,Server Operations,MOZILLA.ORG_GRAVEYARD,Set up QMO Bugzilla cron for QMO stage,"As per bug 499361 the QMO Bugzilla module is now enabled and working on QMO stage. Next step is setting up its cron to run.
The file should be in the website root named cron-qmo_bugzilla.php",smani,paul+moz,invalid,1,resolved,4,2015-03-12,0,20,2009-08-26,22,normal,2
BUGZILLA-414269,2008-01-27,User Interface,BUGZILLA,Move the knobs to appear below the enter comments area (like it used to),Till bug 414236 is implemented knobs should be brought back to their original place i.e. right below the New comment textarea. Else when you comment you have to scroll down to commit your changes.,guy.pyrzak,LpSolit,invalid,1,resolved,4,2008-01-29,0,4,2008-01-29,2,minor,2
RELEASE_ENGINEERING-363871,2006-12-14,General,RELEASE_ENGINEERING,Update Verification script should initialize globals between runs,"Putting the newest releases (the ones that contain to= and from=) at the top of the update verification configuration file isn't a good idea without some changes to verify.sh.

The problem is that the to= and from= are globals that are set by the the newest release lines. Once they are set the older release lines don't unset them. There is logic in the script that behaves differently if the to and from variables are set.

So once it got past the newest release files it FAILs on all of the other releases.

I think the solution would be to change verify.sh to it unsets the release product platform build_id locales channel from and to variables before evaluating each line from the config file.",rhelmer,tfullhart,invalid,1,resolved,4,2013-08-12,0,4,2006-12-15,1,normal,2
FIREFOX-460124,2008-10-15,General,FIREFOX,remove workaround for principal hashtable inconsistency,"User-Agent:       Mozilla/5.0 (Macintosh U Intel Mac OS X 10.5 en-US rv:1.9.0.1) Gecko/2008070206 Firefox/3.0.1
Build Identifier: Mozilla/5.0 (Macintosh U Intel Mac OS X 10.5 en-US rv:1.9.0.1) Gecko/2008070206 Firefox/3.0.1

With bug #454850 fixed and pushed this workaround (in nsScriptSecurityManager.cpp) becomes unnecessary:

mPrincipals.Get(principal getter_AddRefs(fromTable))
if (!fromTable)
{
    //-- Check to see if we have a more general principal

    // XXXbz if only GetOrigin returned a URI!  Or better yet if the
    // HashKey function on principals were smarter.  As it is we can
    // have cases where two principals will have different hashkeys but
    // test equal via KeyEquals which is absolutely silly.  That's
    // what we're working around here.
    nsXPIDLCString originUrl
    rv = principal->GetOrigin(getter_Copies(originUrl))
    if (NS_FAILED(rv)) return rv
    nsCOMPtr newURI
    rv = NS_NewURI(getter_AddRefs(newURI) originUrl nsnull sIOService)
    if (NS_FAILED(rv)) return rv
    nsCOMPtr principal2
    rv = CreateCodebasePrincipal(newURI getter_AddRefs(principal2))
    if (NS_FAILED(rv)) return rv
    mPrincipals.Get(principal2 getter_AddRefs(fromTable))
}

That is the first result from mPrincipals.Get can now be trusted.

Reproducible: Didn't try",mozilla+ben,mozilla+ben,invalid,1,resolved,4,2008-10-16,0,4,2008-10-16,1,minor,2
FIREFOX-506132,2009-07-23,Session Restore,FIREFOX,write session data to disk less often in WinCE,,paul,autonome,invalid,1,resolved,4,2009-08-04,0,9,2009-08-01,9,normal,2
CORE-287624,2005-03-24,CSS Parsing and Computation,CORE,round CSS border widths to nearest pixel,"This is sort of a follup on the discussion in bug 173051 comment 17 through bug
173051 comment 23.

I think we should round CSS border widths to the nearest device pixel in the
style system so that a given border width always rounds to the same size.  The
idea here is that we're solving this problem only for borders and not for
anything else -- since:
 1) for things like widths we want to ensure that 4 * 25% is 100% not a few
pixels less and
 2) we don't want consistency of heights for things handled by (1) since that
creates gaps like in bug 173051.

roc points out that we should be rounding to device pixels not CSS pixels. 
This might be a little hard for printers given our current code.",masayuki,dbaron,invalid,1,resolved,4,2009-01-16,1,43,2006-12-27,643,normal,2
FIREFOX-263940,2004-10-11,Preferences,FIREFOX,delete nonexistent cookie: prefs dialog OK button doesn't work,"Tools -> Options -> Privacy -> Cookies -> View Cookies
Delete at least one cookie
Scroll to the bottom of the list
Lo! What are all these blank lines at the end of the list? Select one...
Delete the blank line
Click OK to exit the View Cookies dialog
Click OK to exit Preferences
-- Nothing happens. OK is a dead button.
   You can cancel out of the dialog. There is a JavaScript error.

No similar error seems to exist in a 20041006 Suite trunk build.",danm.moz,danm.moz,invalid,1,resolved,4,2006-08-27,0,5,2004-10-18,7,normal,2
CORE-730074,2012-02-23,JavaScript Engine,CORE,XrayWrapper.cpp:115:1: warning: missing braces around initializer for ‘void* [40]’ [-Wmissing-braces],"Filing bug on this gcc build warning:
{
XrayWrapper.cpp:115:1: warning: missing braces around initializer for ‘void* [40]’ [-Wmissing-braces
}

From looking at other JSClass definitions it looks like we should be using JSCLASS_NO_OPTIONAL_MEMBERS which includes braces around its last contents (by way of JSCLASS_NO_INTERNAL_MEMBERS )
http://mxr.mozilla.org/mozilla-central/source/js/src/jsapi.h#3488",dholbert,dholbert,invalid,1,resolved,4,2012-02-25,0,5,2012-02-25,2,normal,2
BUGZILLA-428452,2008-04-10,Creating/Changing Bugs,BUGZILLA,Move code to set/modify keywords from process_bug.cgi to new function $bug->set_all,"User-Agent:       Mozilla/5.0 (X11 U Linux i686 en-US rv:1.8.0.9) Gecko/20070209 Fedora/1.5.0.9-3.fc6 Firefox/1.5.0.9 pango-text
Build Identifier: 

second patch to move setting bug keywords and dependson/blocked from process_bug.cgi to Bugzilla::Bug::set_all()

Reproducible: Always",mkanat,nelhawar,invalid,1,resolved,4,2010-05-16,0,12,2010-05-16,766,normal,2
SOCORRO-458798,2008-10-06,General,SOCORRO,Redesign and implement Socorro's file system storage,"Socorro's file system storage has flaws:  

* if monitor is offline for a while the filesystem can be overwhelmed with new entries - make the file system storage tolerant of an outage of monitor

* the current system requires periodic cleanup by deleting old unused directories - make a system that is self cleaning

* the file system code is not modular it's tied closely to collector - make a modular set of routines or a class that can be used in a uniform manner by multiple scripts

* the standard and deferred storage schemes are not parallel.  They use different code and different layouts - these should be unified",nobody,lars,invalid,1,resolved,4,2011-12-28,0,7,2008-11-23,48,normal,2
TECH_EVANGELISM_GRAVEYARD-224423,2003-11-01,Portuguese,TECH_EVANGELISM_GRAVEYARD,TondelaOnline.com - marquee with height='0',"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.4.1) Gecko/20031008
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.4.1) Gecko/20031008

a html function in fault...

Reproducible: Always

Steps to Reproduce:
1.
2.
3.



Expected Results:  
TEXT
HERE -> things like that should work in the future...",portuguese,Kmos,invalid,1,resolved,4,2015-04-19,0,5,2003-11-02,1,minor,2
CORE-933882,2013-11-01,JavaScript Engine,CORE,Invalidate scripts and discard JIT code instead of doing AutoDebugModeGC,"We're having a problem in bug 815603 where people who have Firebug enabled are seeing long pauses when switching tabs. Firebug changes the debug mode during tab switch which causes a full AutoDebugModeGC in these cases. These GCs can be ~500ms which is a long time to wait to switch tabs.

Shu thinks we don't need a GC here anymore. Instead we can get away with a CellIter over JSScripts and something to discard JIT code. That should mostly fix the Firebug issue. In the long term switching Firebug to JSD2 should make things even better by allowing us to focus on a single zone. And bug 716647 will allow us to get away without discarding JIT code. But we should do this short-term thing now.",shu,bill.mccloskey,invalid,1,resolved,4,2014-01-12,0,44,2013-11-21,20,normal,2
BUGZILLA-364055,2006-12-16,Installation & Upgrading,BUGZILLA,Message confusing when your version of DBD::foo is too old,When your version of DBD::foo or MySQL/Pg is too old checksetup.pl should say require version x.xxx or later instead of require version x.xxx alone. Else one could think he really has to have this exact version installed.,LpSolit,LpSolit,invalid,1,resolved,4,2006-12-16,0,5,2006-12-16,0,trivial,1
BUGZILLA-373281,2007-03-08,Creating/Changing Bugs,BUGZILLA,Remove AppendComment entirely in favor of Bugzilla::Bug->add_comment,AppendComment is still used in a few places instead of add_comment. We should replace it with add_comment.,LpSolit,mkanat,invalid,1,resolved,4,2008-01-20,0,8,2008-01-20,318,normal,2
CORE-391631,2007-08-09,DOM: Core & HTML,CORE,Add docCharsetIsForced to nsIDOMWindowUtils,"Created attachment 276079
Patch

This is a spinoff of the core code from bug 382074 which I suspect is falling through the cracks of approval request triaging. The patch has r+sr=bz already.

It just adds a docCharsetIsForced attribute and associated getter to
nsIDOMWindowUtils and also resets the charset source of the document when
doing a document.open.

This is needed for bug 382074 which is blocking-firefox3+.",smontagu,smontagu,invalid,1,resolved,4,2008-07-31,0,2,2007-08-11,2,normal,2
MOZILLA.ORG_GRAVEYARD-443301,2008-07-02,Server Operations,MOZILLA.ORG_GRAVEYARD,Reboot several talos machines,"I'd like to see qm-mini-xp01 qm-mini-xp02 qm-mini-xp03
qm-pxp-trunk01 qm-pxp-trunk02 qm-pxp-trunk03 qm-pvista-trunk01
qm-pvista-trunk02 and qm-pvista-trunk03 rebooted.  See bug 442949 for details.",phong,sdwilsh,invalid,1,resolved,4,2015-03-12,0,6,2008-07-08,6,major,4
MOZILLA.ORG_GRAVEYARD-507233,2009-07-29,Server Operations,MOZILLA.ORG_GRAVEYARD,cruncher.build.m.o not accessible by talos-staging-master,Want to be able to ssh/scp between these machines and in future between cruncher and all build masters.  Can we open up a hole here so that that is possible?,arzhel,anodelman,invalid,1,resolved,4,2015-03-12,0,6,2009-07-30,1,normal,2
BUGZILLA-26194,2000-02-02,Bugzilla-General,BUGZILLA,Header explaining reason d'etre for email in New email notification scheme,"After a few days using the experimental and bleeding edge email notification I 
noticed the following problem: when I receive a Bugsplat notification I can't 
tell why I'm on the recipient list.

With the previous system:
- If my address was in 1st position on the To line I knew I was the Assignee.
- If my address was in 2nd position on the To line I knew I was the Reporter.
- If my address was on the CC line I knew I was just CC'd.

With the new system I can't tell why I'm spammed.

Could you add a line saying You received this mail because you are the Reporter 
/ the Assignee or on the CC list? Thanks-a-bunch.",tara,pierre,invalid,1,resolved,4,2012-12-18,0,39,2001-08-13,558,normal,2
CORE-120891,2002-01-18,Networking,CORE,TestProtocols includes unneeded nsICookieService.h header,"myotonic is red becauseit build w/o extentions but TestProtocols includes
cookies headers. The code which uses it if #ifdef'd out. I'll attach a patch
which just removes it.",bbaetz,bbaetz,invalid,1,resolved,4,2002-01-18,0,6,2002-01-18,0,normal,2
SEAMONKEY-67770,2001-02-06,General,SEAMONKEY,[RFE] Autocomplete menu should look like menulist,"Autocomplete menu have to look like menulist (combobox menu) not like ordinary 
menu this will conform with Win2000 look of autocomplete menus",hewitt,sema,invalid,1,resolved,4,2004-11-22,0,10,2001-04-30,83,normal,2
CORE-338247,2006-05-16,DOM: Core & HTML,CORE,m:\builds\vc8debug\dist\include\content\nsContentUtils.h(220) : warning C4554: ' use parentheses to clarify precedence,"/**
   * Returns true if aNode1 is before aNode2 in the same connected
   * tree.
   */
  static PRBool PositionIsBefore(nsINode* aNode1
                                 nsINode* aNode2)
  {
    return ComparePosition(aNode1 aNode2) &
      (nsIDOM3Node::DOCUMENT_POSITION_PRECEDING |
       nsIDOM3Node::DOCUMENT_POSITION_DISCONNECTED) ==
      nsIDOM3Node::DOCUMENT_POSITION_PRECEDING
  }

Building SeaMonkey trunk on WinXP MSVC8 keeps spewing this build warning.",jonas,ajvincent,invalid,1,resolved,4,2008-07-31,0,5,2006-05-16,0,normal,2
FIREFOX-356140,2006-10-10,Extension Compatibility,FIREFOX,Enhanced Bookmark Search not available/working for firefox2,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 de rv:1.8.1) Gecko/20061003 Firefox/2.0
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 de rv:1.8.1) Gecko/20061003 Firefox/2.0

Enhanced Bookmark Search not available/working for firefox2 should work at release

Reproducible: Always",nobody,aryx.bugmail,invalid,1,resolved,4,2006-11-09,0,3,2006-11-09,30,normal,2
CORE-2540,1999-01-21,XPCOM,CORE,Can't build current CVS Tree (21.1.99) Getting internal compiler error,"On Linux 2.0.36 gcc and g++ 2.7.2.3 gtk 1.1.13 nspr with pthreads mozilla
with pthreads the build dies in

nsDocLoader.cpp with In method
nsDocLoaderServiceFactory::~nsDocLoaderServiceFactory()

line 1869 Internal compiler error

Template problem?",scullin,andreas.otte,invalid,1,closed,6,1999-04-21,0,7,1999-02-16,26,normal,2
